	subject	object	local_mi
10595	TWMET_00254	TWMET_00383	624
10596	TWMET_00254	TWMET_00400	1430
10597	TWMET_00254	TWMET_00411	25
10598	TWMET_00254	TWMET_00450	2
10599	TWMET_00254	TWMET_00465	1056
10600	TWMET_00254	TWMET_00478	1520
10601	TWMET_00254	TWMET_00492	21716
10602	TWMET_00254	TWMET_00500	16
10603	TWMET_00254	TWMET_00508	77
10604	TWMET_00254	TWMET_00534	7
10605	TWMET_00254	TWMET_00547	408
10606	TWMET_00254	TWMET_00552	3
10607	TWMET_00254	TWMET_00555	240
10608	TWMET_00254	TWMET_00575	28
10609	TWMET_00254	TWMET_00584	44
10610	TWMET_00254	TWMET_00720	8
10611	TWMET_00254	TWMET_00799	96
10612	TWMET_00254	TWMET_00805	156
10613	TWMET_00254	TWMET_00829	3
10614	TWMET_00254	TWMET_00844	105
10615	TWMET_00254	TWMET_00848	188
10616	TWMET_00254	TWMET_00856	96
10617	TWMET_00254	TWMET_00869	4
10618	TWMET_00254	TWMET_00872	52
10619	TWMET_00254	TWMET_00909	16
10620	TWMET_00254	TWMET_00917	1572
10621	TWMET_00254	TWMET_00935	1290
10622	TWMET_00254	TWMET_00941	34
10623	TWMET_00254	TWMET_00997	496
10624	TWMET_00254	TWMET_01004	301
10625	TWMET_00254	TWMET_01043	36
10626	TWMET_00254	TWMET_01141	96
10627	TWMET_00254	TWMET_01153	497
10628	TWMET_00254	TWMET_01173	30
10629	TWMET_00254	TWMET_01208	6
10630	TWMET_00263	TWMET_00001	414
10631	TWMET_00263	TWMET_00003	536
10632	TWMET_00263	TWMET_00008	45
10633	TWMET_00263	TWMET_00010	3096
10634	TWMET_00263	TWMET_00017	43
10635	TWMET_00263	TWMET_00021	19
10636	TWMET_00263	TWMET_00023	88
10637	TWMET_00263	TWMET_00026	27
10638	TWMET_00263	TWMET_00031	21
10639	TWMET_00263	TWMET_00035	86
10640	TWMET_00263	TWMET_00039	59
10641	TWMET_00263	TWMET_00041	62
10642	TWMET_00263	TWMET_00045	156
10643	TWMET_00263	TWMET_00048	52
10644	TWMET_00263	TWMET_00051	52
10645	TWMET_00263	TWMET_00074	16
10646	TWMET_00263	TWMET_00077	75525
10647	TWMET_00263	TWMET_00079	12673
10648	TWMET_00263	TWMET_00087	240
10649	TWMET_00263	TWMET_00090	80
10650	TWMET_00263	TWMET_00096	24
10651	TWMET_00263	TWMET_00101	52
10652	TWMET_00263	TWMET_00104	188
10653	TWMET_00263	TWMET_00115	20
10654	TWMET_00263	TWMET_00119	58
10655	TWMET_00263	TWMET_00121	78
10656	TWMET_00263	TWMET_00126	94
10657	TWMET_00263	TWMET_00144	415
10658	TWMET_00263	TWMET_00148	15
10659	TWMET_00263	TWMET_00156	832
10660	TWMET_00263	TWMET_00168	50
10661	TWMET_00263	TWMET_00176	11
10662	TWMET_00263	TWMET_00181	13
10663	TWMET_00263	TWMET_00189	819
10664	TWMET_00263	TWMET_00192	12
10665	TWMET_00263	TWMET_00194	400
10666	TWMET_00263	TWMET_00201	135
10667	TWMET_00263	TWMET_00209	7
10668	TWMET_00263	TWMET_00214	5
10669	TWMET_00263	TWMET_00218	18
10670	TWMET_00263	TWMET_00224	4
10671	TWMET_00263	TWMET_00228	30
10672	TWMET_00263	TWMET_00231	42
10673	TWMET_00263	TWMET_00240	9
10674	TWMET_00263	TWMET_00245	10
10675	TWMET_00263	TWMET_00249	7
10676	TWMET_00263	TWMET_00254	294
10677	TWMET_00263	TWMET_00266	34
10678	TWMET_00263	TWMET_00273	56
10679	TWMET_00263	TWMET_00276	8
10680	TWMET_00263	TWMET_00354	4
10681	TWMET_00263	TWMET_00383	6
10682	TWMET_00263	TWMET_00392	10
10683	TWMET_00263	TWMET_00450	220
10684	TWMET_00263	TWMET_00465	126
10685	TWMET_00263	TWMET_00478	1775
10686	TWMET_00263	TWMET_00492	50
10687	TWMET_00263	TWMET_00508	55
10688	TWMET_00263	TWMET_00547	406
10689	TWMET_00263	TWMET_00552	18
10690	TWMET_00263	TWMET_00555	1020
10691	TWMET_00263	TWMET_00575	250
10692	TWMET_00263	TWMET_00584	198
10693	TWMET_00263	TWMET_00720	1
10694	TWMET_00263	TWMET_00799	4
10695	TWMET_00263	TWMET_00805	18
10696	TWMET_00263	TWMET_00829	5
10697	TWMET_00263	TWMET_00844	12240
10698	TWMET_00263	TWMET_00848	26
10699	TWMET_00263	TWMET_00856	10
10700	TWMET_00263	TWMET_00869	14
10701	TWMET_00263	TWMET_00872	172
10702	TWMET_00263	TWMET_00910	21
10703	TWMET_00263	TWMET_00931	14
10704	TWMET_00263	TWMET_00940	7
10705	TWMET_00263	TWMET_00991	279
10706	TWMET_00263	TWMET_01004	217
10707	TWMET_00263	TWMET_01030	125
10708	TWMET_00263	TWMET_01153	10982
10709	TWMET_00263	TWMET_01173	18
10710	TWMET_00263	TWMET_01200	70
10711	TWMET_00263	TWMET_01214	9
10712	TWMET_00264	TWMET_00001	3785
10713	TWMET_00264	TWMET_00003	1236
10714	TWMET_00264	TWMET_00008	25
10715	TWMET_00264	TWMET_00010	182
10716	TWMET_00264	TWMET_00012	30
10717	TWMET_00264	TWMET_00014	306
10718	TWMET_00264	TWMET_00017	26
10719	TWMET_00264	TWMET_00021	14
10720	TWMET_00264	TWMET_00023	236
10721	TWMET_00264	TWMET_00035	50
10722	TWMET_00264	TWMET_00039	158
10723	TWMET_00264	TWMET_00041	20
10724	TWMET_00264	TWMET_00045	17
10725	TWMET_00264	TWMET_00048	388544
10726	TWMET_00264	TWMET_00051	19
10727	TWMET_00264	TWMET_00057	21
10728	TWMET_00264	TWMET_00060	14
10729	TWMET_00264	TWMET_00062	18
10730	TWMET_00264	TWMET_00065	2563
10731	TWMET_00264	TWMET_00071	54
10732	TWMET_00264	TWMET_00076	10
10733	TWMET_00264	TWMET_00081	15
10734	TWMET_00264	TWMET_00086	105
10735	TWMET_00264	TWMET_00088	174
10736	TWMET_00264	TWMET_00093	123
10737	TWMET_00264	TWMET_00098	14560
10738	TWMET_00264	TWMET_00100	105
10739	TWMET_00264	TWMET_00103	10
10740	TWMET_00264	TWMET_00120	7
10741	TWMET_00264	TWMET_00125	15
10742	TWMET_00264	TWMET_00128	490
10743	TWMET_00264	TWMET_00131	42
10744	TWMET_00264	TWMET_00149	48
10745	TWMET_00264	TWMET_00153	20
10746	TWMET_00264	TWMET_00176	5
10747	TWMET_00264	TWMET_00181	57
10748	TWMET_00264	TWMET_00184	2460
10749	TWMET_00264	TWMET_00188	44
10750	TWMET_00264	TWMET_00193	7
10751	TWMET_00264	TWMET_00201	823365
10752	TWMET_00264	TWMET_00209	3
10753	TWMET_00264	TWMET_00214	6
10754	TWMET_00264	TWMET_00218	12
10755	TWMET_00264	TWMET_00230	6
10756	TWMET_00264	TWMET_00237	5896
10757	TWMET_00264	TWMET_00243	30135
10758	TWMET_00264	TWMET_00246	3575
10759	TWMET_00264	TWMET_00253	42
10760	TWMET_00264	TWMET_00263	33
10761	TWMET_00264	TWMET_00272	7
10762	TWMET_00264	TWMET_00275	24
10763	TWMET_00264	TWMET_00322	78
10764	TWMET_00264	TWMET_00354	5130
10765	TWMET_00264	TWMET_00386	100
10766	TWMET_00264	TWMET_00403	18
10767	TWMET_00264	TWMET_00410	6
10768	TWMET_00264	TWMET_00441	24
10769	TWMET_00264	TWMET_00451	30135
10770	TWMET_00264	TWMET_00485	2
10771	TWMET_00264	TWMET_00497	52
10772	TWMET_00264	TWMET_00533	33
10773	TWMET_00264	TWMET_00536	3
10774	TWMET_00264	TWMET_00552	42
10775	TWMET_00264	TWMET_00555	2
10776	TWMET_00264	TWMET_00577	30
10777	TWMET_00264	TWMET_00585	220
10778	TWMET_00264	TWMET_00720	1
10779	TWMET_00264	TWMET_00785	49
10780	TWMET_00264	TWMET_00802	140
10781	TWMET_00264	TWMET_00819	26
10782	TWMET_00264	TWMET_00844	4
10783	TWMET_00264	TWMET_00856	238
10784	TWMET_00264	TWMET_00870	35
10785	TWMET_00264	TWMET_00909	24
10786	TWMET_00264	TWMET_00917	164
10787	TWMET_00264	TWMET_00940	75
10788	TWMET_00264	TWMET_00991	1
10789	TWMET_00264	TWMET_01004	8
10790	TWMET_00264	TWMET_01151	80
10791	TWMET_00264	TWMET_01158	21
10792	TWMET_00264	TWMET_01200	3
10793	TWMET_00266	TWMET_00001	1672
10794	TWMET_00266	TWMET_00005	1416
10795	TWMET_00266	TWMET_00010	62
10796	TWMET_00266	TWMET_00012	432
10797	TWMET_00266	TWMET_00014	810
10798	TWMET_00266	TWMET_00017	63
10799	TWMET_00266	TWMET_00019	54
10800	TWMET_00266	TWMET_00021	318
10801	TWMET_00266	TWMET_00026	64
10802	TWMET_00266	TWMET_00028	46
10803	TWMET_00266	TWMET_00031	405
10804	TWMET_00266	TWMET_00035	103224
10805	TWMET_00266	TWMET_00039	56628
10806	TWMET_00266	TWMET_00045	25
10807	TWMET_00266	TWMET_00048	102
10808	TWMET_00266	TWMET_00051	57
10809	TWMET_00266	TWMET_00057	71
10810	TWMET_00266	TWMET_00060	13
10811	TWMET_00266	TWMET_00062	24
10812	TWMET_00266	TWMET_00064	444
10813	TWMET_00266	TWMET_00067	345
10814	TWMET_00266	TWMET_00074	27
10815	TWMET_00266	TWMET_00077	20
10816	TWMET_00266	TWMET_00079	1659
10817	TWMET_00266	TWMET_00083	48
10818	TWMET_00266	TWMET_00099	42
10819	TWMET_00266	TWMET_00101	868
10820	TWMET_00266	TWMET_00104	61
10821	TWMET_00266	TWMET_00121	264
10822	TWMET_00266	TWMET_00126	19
10823	TWMET_00266	TWMET_00129	18060
10824	TWMET_00266	TWMET_00148	86
10825	TWMET_00266	TWMET_00152	360
10826	TWMET_00266	TWMET_00163	174
10827	TWMET_00266	TWMET_00166	228
10828	TWMET_00266	TWMET_00176	360
10829	TWMET_00266	TWMET_00181	16
10830	TWMET_00266	TWMET_00184	35
10831	TWMET_00266	TWMET_00188	4017
10832	TWMET_00266	TWMET_00197	8
10833	TWMET_00266	TWMET_00205	3
10834	TWMET_00266	TWMET_00218	170
10835	TWMET_00266	TWMET_00224	1426
10836	TWMET_00266	TWMET_00228	8
10837	TWMET_00266	TWMET_00231	6
10838	TWMET_00266	TWMET_00245	129
10839	TWMET_00266	TWMET_00254	18
10840	TWMET_00266	TWMET_00264	5
10841	TWMET_00266	TWMET_00269	20
10842	TWMET_00266	TWMET_00275	45704
10843	TWMET_00266	TWMET_00322	154
10844	TWMET_00266	TWMET_00354	12
10845	TWMET_00266	TWMET_00386	9
10846	TWMET_00266	TWMET_00451	112
10847	TWMET_00266	TWMET_00485	3
10848	TWMET_00266	TWMET_00500	24
10849	TWMET_00266	TWMET_00536	12
10850	TWMET_00266	TWMET_00550	7
10851	TWMET_00266	TWMET_00564	9
10852	TWMET_00266	TWMET_00577	2
10853	TWMET_00266	TWMET_00585	4
10854	TWMET_00266	TWMET_00785	2
10855	TWMET_00266	TWMET_00802	800
10856	TWMET_00266	TWMET_00819	3180
10857	TWMET_00266	TWMET_00848	6
10858	TWMET_00266	TWMET_00867	29
10859	TWMET_00266	TWMET_00870	139
10860	TWMET_00266	TWMET_00897	1118
10861	TWMET_00266	TWMET_00931	7
10862	TWMET_00266	TWMET_00941	34
10863	TWMET_00266	TWMET_00997	594
10864	TWMET_00266	TWMET_01015	1
10865	TWMET_00266	TWMET_01100	6
10866	TWMET_00266	TWMET_01151	15
10867	TWMET_00266	TWMET_01158	8
10868	TWMET_00266	TWMET_01175	22
10869	TWMET_00266	TWMET_01200	404495
10870	TWMET_00266	TWMET_01214	2128
10871	TWMET_00268	TWMET_00001	16597
10872	TWMET_00268	TWMET_00003	96
10873	TWMET_00268	TWMET_00005	65
10874	TWMET_00268	TWMET_00010	308
10875	TWMET_00268	TWMET_00017	896
10876	TWMET_00268	TWMET_00023	118
10877	TWMET_00268	TWMET_00035	79
10878	TWMET_00268	TWMET_00039	206
10879	TWMET_00268	TWMET_00041	92
10880	TWMET_00268	TWMET_00045	1939
10881	TWMET_00268	TWMET_00048	90
10882	TWMET_00268	TWMET_00051	242
10883	TWMET_00268	TWMET_00057	46
10884	TWMET_00268	TWMET_00065	56
10885	TWMET_00268	TWMET_00076	136
10886	TWMET_00268	TWMET_00078	35
10887	TWMET_00268	TWMET_00081	1491
10888	TWMET_00268	TWMET_00086	655
10889	TWMET_00268	TWMET_00088	49
10890	TWMET_00268	TWMET_00093	195
10891	TWMET_00268	TWMET_00098	3080
10892	TWMET_00268	TWMET_00101	522
10893	TWMET_00268	TWMET_00104	296
10894	TWMET_00268	TWMET_00119	1036
10895	TWMET_00268	TWMET_00126	336
10896	TWMET_00268	TWMET_00131	328
10897	TWMET_00268	TWMET_00152	12
10898	TWMET_00268	TWMET_00156	52
10899	TWMET_00268	TWMET_00163	15
10900	TWMET_00268	TWMET_00168	88
10901	TWMET_00268	TWMET_00181	62
10902	TWMET_00268	TWMET_00184	78
10903	TWMET_00268	TWMET_00188	64
10904	TWMET_00268	TWMET_00205	39
10905	TWMET_00268	TWMET_00214	184
10906	TWMET_00268	TWMET_00218	23498
10907	TWMET_00268	TWMET_00225	96
10908	TWMET_00268	TWMET_00230	11
10909	TWMET_00268	TWMET_00233	81
10910	TWMET_00268	TWMET_00240	62
10911	TWMET_00268	TWMET_00245	40
10912	TWMET_00268	TWMET_00249	30
10913	TWMET_00268	TWMET_00254	90
10914	TWMET_00268	TWMET_00269	50
10915	TWMET_00268	TWMET_00273	1
10916	TWMET_00268	TWMET_00276	1980
10917	TWMET_00268	TWMET_00322	23
10918	TWMET_00268	TWMET_00354	168
10919	TWMET_00268	TWMET_00383	20
10920	TWMET_00268	TWMET_00392	27
10921	TWMET_00268	TWMET_00403	36
10922	TWMET_00268	TWMET_00441	49
10923	TWMET_00268	TWMET_00451	780
10924	TWMET_00268	TWMET_00485	2300
10925	TWMET_00268	TWMET_00497	104
10926	TWMET_00268	TWMET_00507	2160
10927	TWMET_00268	TWMET_00533	57
10928	TWMET_00268	TWMET_00552	2
10929	TWMET_00268	TWMET_00555	24
10930	TWMET_00268	TWMET_00577	140
10931	TWMET_00268	TWMET_00585	3
10932	TWMET_00268	TWMET_00754	20
10933	TWMET_00268	TWMET_00785	72
10934	TWMET_00268	TWMET_00805	34
10935	TWMET_00268	TWMET_00844	12
10936	TWMET_00268	TWMET_00848	6
10937	TWMET_00268	TWMET_00872	13
10938	TWMET_00268	TWMET_00910	2408
10939	TWMET_00268	TWMET_00931	3
10940	TWMET_00268	TWMET_00940	20
10941	TWMET_00268	TWMET_00991	4
10942	TWMET_00268	TWMET_01000	2
10943	TWMET_00268	TWMET_01015	1
10944	TWMET_00268	TWMET_01100	99
10945	TWMET_00268	TWMET_01158	22
10946	TWMET_00268	TWMET_01200	4
10947	TWMET_00268	TWMET_01235	132
10948	TWMET_00269	TWMET_00009	86
10949	TWMET_00269	TWMET_00015	90
10950	TWMET_00269	TWMET_00022	79
10951	TWMET_00269	TWMET_00024	49
10952	TWMET_00269	TWMET_00040	378
10953	TWMET_00269	TWMET_00047	60
10954	TWMET_00269	TWMET_00065	35
10955	TWMET_00269	TWMET_00071	321
10956	TWMET_00269	TWMET_00078	396
10957	TWMET_00269	TWMET_00100	25
10958	TWMET_00269	TWMET_00113	24
10959	TWMET_00269	TWMET_00118	92
10960	TWMET_00269	TWMET_00120	460056
10961	TWMET_00269	TWMET_00152	87840
10962	TWMET_00269	TWMET_00163	250701
10963	TWMET_00269	TWMET_00185	792
10964	TWMET_00269	TWMET_00189	640
10965	TWMET_00269	TWMET_00192	61162
10966	TWMET_00269	TWMET_00194	12
10967	TWMET_00269	TWMET_00209	9
10968	TWMET_00269	TWMET_00219	9
10969	TWMET_00269	TWMET_00245	415
10970	TWMET_00269	TWMET_00254	132
10971	TWMET_00269	TWMET_00268	50
10972	TWMET_00269	TWMET_00273	1
10973	TWMET_00269	TWMET_00386	18
10974	TWMET_00269	TWMET_00400	10
10975	TWMET_00269	TWMET_00465	2
10976	TWMET_00269	TWMET_00478	14
10977	TWMET_00269	TWMET_00508	1
10978	TWMET_00269	TWMET_00799	150
10979	TWMET_00269	TWMET_00847	6
10980	TWMET_00269	TWMET_00856	2
10981	TWMET_00269	TWMET_00869	48
10982	TWMET_00269	TWMET_00909	3
10983	TWMET_00269	TWMET_01004	6
10984	TWMET_00269	TWMET_01141	5
10985	TWMET_00269	TWMET_01184	4
10986	TWMET_00272	TWMET_00002	573
10987	TWMET_00272	TWMET_00004	984
10988	TWMET_00272	TWMET_00009	173
10989	TWMET_00272	TWMET_00011	562
10990	TWMET_00272	TWMET_00015	154
10991	TWMET_00272	TWMET_00024	292
10992	TWMET_00272	TWMET_00030	35
10993	TWMET_00272	TWMET_00032	53
10994	TWMET_00272	TWMET_00034	95
10995	TWMET_00272	TWMET_00037	103
10996	TWMET_00272	TWMET_00040	76
10997	TWMET_00272	TWMET_00044	4648
10998	TWMET_00272	TWMET_00047	64
10999	TWMET_00272	TWMET_00049	40
11000	TWMET_00272	TWMET_00056	13425
11001	TWMET_00272	TWMET_00065	51
11002	TWMET_00272	TWMET_00078	25
11003	TWMET_00272	TWMET_00081	28
11004	TWMET_00272	TWMET_00086	43
11005	TWMET_00272	TWMET_00093	2112
11006	TWMET_00272	TWMET_00098	36
11007	TWMET_00272	TWMET_00100	128
11008	TWMET_00272	TWMET_00120	22
11009	TWMET_00272	TWMET_00125	25
11010	TWMET_00272	TWMET_00128	30
11011	TWMET_00272	TWMET_00167	530726
11012	TWMET_00272	TWMET_00174	2651
11013	TWMET_00272	TWMET_00178	3991
11014	TWMET_00272	TWMET_00184	18
11015	TWMET_00272	TWMET_00188	118
11016	TWMET_00272	TWMET_00191	13
11017	TWMET_00272	TWMET_00197	14
11018	TWMET_00272	TWMET_00205	368
11019	TWMET_00272	TWMET_00211	120
11020	TWMET_00272	TWMET_00219	72
11021	TWMET_00272	TWMET_00228	3
11022	TWMET_00272	TWMET_00243	75
11023	TWMET_00272	TWMET_00246	27
11024	TWMET_00272	TWMET_00253	14
11025	TWMET_00272	TWMET_00263	31407
11026	TWMET_00272	TWMET_00266	11
11027	TWMET_00272	TWMET_00386	395
11028	TWMET_00272	TWMET_00400	40
11029	TWMET_00272	TWMET_00411	20
11030	TWMET_00272	TWMET_00450	1
11031	TWMET_00272	TWMET_00467	8
11032	TWMET_00272	TWMET_00492	3
11033	TWMET_00272	TWMET_00550	18
11034	TWMET_00272	TWMET_00555	26
11035	TWMET_00272	TWMET_00577	3
11036	TWMET_00272	TWMET_00585	16
11037	TWMET_00272	TWMET_00844	1738
11038	TWMET_00272	TWMET_00848	19
11039	TWMET_00272	TWMET_00856	12
11040	TWMET_00272	TWMET_00869	6
11041	TWMET_00272	TWMET_00872	15
11042	TWMET_00272	TWMET_00917	65
11043	TWMET_00272	TWMET_00991	3
11044	TWMET_00272	TWMET_01004	5
11045	TWMET_00272	TWMET_01025	33
11046	TWMET_00272	TWMET_01153	1250
11047	TWMET_00272	TWMET_01173	4
11048	TWMET_00272	TWMET_01200	9
11049	TWMET_00272	TWMET_01235	84
11050	TWMET_00273	TWMET_00002	414
11051	TWMET_00273	TWMET_00004	32
11052	TWMET_00273	TWMET_00006	13
11053	TWMET_00273	TWMET_00009	26
11054	TWMET_00273	TWMET_00011	228
11055	TWMET_00273	TWMET_00013	42
11056	TWMET_00273	TWMET_00015	7
11057	TWMET_00273	TWMET_00024	5
11058	TWMET_00273	TWMET_00027	4
11059	TWMET_00273	TWMET_00030	112
11060	TWMET_00273	TWMET_00032	4
11061	TWMET_00273	TWMET_00039	6
11062	TWMET_00273	TWMET_00041	6
11063	TWMET_00273	TWMET_00045	4
11064	TWMET_00273	TWMET_00048	4
11065	TWMET_00273	TWMET_00051	7
11066	TWMET_00273	TWMET_00062	14
11067	TWMET_00273	TWMET_00074	5
11068	TWMET_00273	TWMET_00077	256
11069	TWMET_00273	TWMET_00079	18
11070	TWMET_00273	TWMET_00086	5
11071	TWMET_00273	TWMET_00088	5
11072	TWMET_00273	TWMET_00093	2
11073	TWMET_00273	TWMET_00100	16
11074	TWMET_00273	TWMET_00103	12
11075	TWMET_00273	TWMET_00121	3
11076	TWMET_00273	TWMET_00126	80
11077	TWMET_00273	TWMET_00131	2
11078	TWMET_00273	TWMET_00146	2
11079	TWMET_00273	TWMET_00149	3
11080	TWMET_00273	TWMET_00153	8
11081	TWMET_00273	TWMET_00157	2
11082	TWMET_00273	TWMET_00174	2
11083	TWMET_00273	TWMET_00178	65
11084	TWMET_00273	TWMET_00185	2
11085	TWMET_00273	TWMET_00192	8
11086	TWMET_00273	TWMET_00194	24
11087	TWMET_00273	TWMET_00205	2
11088	TWMET_00273	TWMET_00211	1080
11089	TWMET_00273	TWMET_00218	9
11090	TWMET_00273	TWMET_00225	54
11091	TWMET_00273	TWMET_00233	6
11092	TWMET_00273	TWMET_00249	1
11093	TWMET_00273	TWMET_00254	54
11094	TWMET_00273	TWMET_00264	2
11095	TWMET_00273	TWMET_00269	1
11096	TWMET_00273	TWMET_00275	1
11097	TWMET_00273	TWMET_00386	6
11098	TWMET_00273	TWMET_00403	8
11099	TWMET_00273	TWMET_00411	4
11100	TWMET_00273	TWMET_00465	15
11101	TWMET_00273	TWMET_00497	1
11102	TWMET_00273	TWMET_00533	30
11103	TWMET_00273	TWMET_00550	60
11104	TWMET_00273	TWMET_00555	3536
11105	TWMET_00273	TWMET_00585	2
11106	TWMET_00273	TWMET_00819	12
11107	TWMET_00273	TWMET_00850	33
11108	TWMET_00273	TWMET_00870	13
11109	TWMET_00273	TWMET_00917	42
11110	TWMET_00273	TWMET_00941	4
11111	TWMET_00273	TWMET_00997	1
11112	TWMET_00273	TWMET_01025	2
11113	TWMET_00273	TWMET_01151	6
11114	TWMET_00273	TWMET_01158	6
11115	TWMET_00273	TWMET_01235	1
11116	TWMET_00275	TWMET_00002	6924
11117	TWMET_00275	TWMET_00004	644
11118	TWMET_00275	TWMET_00006	496
11119	TWMET_00275	TWMET_00009	2328
11120	TWMET_00275	TWMET_00011	138
11121	TWMET_00275	TWMET_00013	99
11122	TWMET_00275	TWMET_00015	1984
11123	TWMET_00275	TWMET_00018	1264
11124	TWMET_00275	TWMET_00020	280
11125	TWMET_00275	TWMET_00022	58
11126	TWMET_00275	TWMET_00024	1296
11127	TWMET_00275	TWMET_00027	944
11128	TWMET_00275	TWMET_00030	60
11129	TWMET_00275	TWMET_00032	55
11130	TWMET_00275	TWMET_00034	750
11131	TWMET_00275	TWMET_00037	488
11132	TWMET_00275	TWMET_00040	1412
11133	TWMET_00275	TWMET_00044	1188
11134	TWMET_00275	TWMET_00047	804
11135	TWMET_00275	TWMET_00049	55
11136	TWMET_00275	TWMET_00058	57
11137	TWMET_00275	TWMET_00061	172
11138	TWMET_00275	TWMET_00063	21
11139	TWMET_00275	TWMET_00065	202
11140	TWMET_00275	TWMET_00076	10506
11141	TWMET_00275	TWMET_00078	22575
11142	TWMET_00275	TWMET_00081	166
11143	TWMET_00275	TWMET_00086	264
11144	TWMET_00275	TWMET_00088	3008
11145	TWMET_00275	TWMET_00093	138
11146	TWMET_00275	TWMET_00098	27
11147	TWMET_00275	TWMET_00100	464
11148	TWMET_00275	TWMET_00103	1736
11149	TWMET_00275	TWMET_00113	23
11150	TWMET_00275	TWMET_00118	126
11151	TWMET_00275	TWMET_00125	96
11152	TWMET_00275	TWMET_00128	424
11153	TWMET_00275	TWMET_00131	279
11154	TWMET_00275	TWMET_00146	21
11155	TWMET_00275	TWMET_00157	14
11156	TWMET_00275	TWMET_00164	20
11157	TWMET_00275	TWMET_00167	74
11158	TWMET_00275	TWMET_00174	22
11159	TWMET_00275	TWMET_00178	2783
11160	TWMET_00275	TWMET_00183	60
11161	TWMET_00275	TWMET_00185	13
11162	TWMET_00275	TWMET_00189	4760
11163	TWMET_00275	TWMET_00194	384
11164	TWMET_00275	TWMET_00201	68
11165	TWMET_00275	TWMET_00209	240
11166	TWMET_00275	TWMET_00214	46
11167	TWMET_00275	TWMET_00218	30
11168	TWMET_00275	TWMET_00224	6
11169	TWMET_00275	TWMET_00228	28
11170	TWMET_00275	TWMET_00231	15
11171	TWMET_00275	TWMET_00245	11
11172	TWMET_00275	TWMET_00249	24
11173	TWMET_00275	TWMET_00254	2646
11174	TWMET_00275	TWMET_00264	24
11175	TWMET_00275	TWMET_00268	6
11176	TWMET_00275	TWMET_00276	44
11177	TWMET_00275	TWMET_00322	51
11178	TWMET_00275	TWMET_00383	25
11179	TWMET_00275	TWMET_00392	2
11180	TWMET_00275	TWMET_00403	20
11181	TWMET_00275	TWMET_00410	12
11182	TWMET_00275	TWMET_00450	24
11183	TWMET_00275	TWMET_00465	144
11184	TWMET_00275	TWMET_00478	5
11185	TWMET_00275	TWMET_00492	4
11186	TWMET_00275	TWMET_00500	22
11187	TWMET_00275	TWMET_00533	12
11188	TWMET_00275	TWMET_00536	8
11189	TWMET_00275	TWMET_00550	13
11190	TWMET_00275	TWMET_00554	1
11191	TWMET_00275	TWMET_00564	64
11192	TWMET_00275	TWMET_00577	5
11193	TWMET_00275	TWMET_00585	110
11194	TWMET_00275	TWMET_00720	24
11195	TWMET_00275	TWMET_00785	65
11196	TWMET_00275	TWMET_00802	60
11197	TWMET_00275	TWMET_00819	74
11198	TWMET_00275	TWMET_00844	147
11199	TWMET_00275	TWMET_00848	105
11200	TWMET_00275	TWMET_00867	16
11201	TWMET_00275	TWMET_00870	2325
11202	TWMET_00275	TWMET_00897	54
11203	TWMET_00275	TWMET_00910	3
11204	TWMET_00275	TWMET_00931	864
11205	TWMET_00275	TWMET_00940	585
11206	TWMET_00275	TWMET_00991	252
11207	TWMET_00275	TWMET_01000	1
11208	TWMET_00275	TWMET_01030	63
11209	TWMET_00275	TWMET_01141	165
11210	TWMET_00275	TWMET_01153	14
11211	TWMET_00275	TWMET_01173	34
11212	TWMET_00275	TWMET_01184	2
11213	TWMET_00275	TWMET_01208	24
11214	TWMET_00275	TWMET_01235	44
11215	TWMET_00276	TWMET_00002	93
11216	TWMET_00276	TWMET_00004	170
11217	TWMET_00276	TWMET_00006	17
11218	TWMET_00276	TWMET_00010	26
11219	TWMET_00276	TWMET_00017	13
11220	TWMET_00276	TWMET_00024	360
11221	TWMET_00276	TWMET_00034	72
11222	TWMET_00276	TWMET_00037	30
11223	TWMET_00276	TWMET_00040	54
11224	TWMET_00276	TWMET_00044	19
11225	TWMET_00276	TWMET_00047	96
11226	TWMET_00276	TWMET_00049	81
11227	TWMET_00276	TWMET_00056	7
11228	TWMET_00276	TWMET_00058	6
11229	TWMET_00276	TWMET_00061	5
11230	TWMET_00276	TWMET_00065	40
11231	TWMET_00276	TWMET_00079	195
11232	TWMET_00276	TWMET_00086	803
11233	TWMET_00276	TWMET_00088	5
11234	TWMET_00276	TWMET_00093	60
11235	TWMET_00276	TWMET_00098	276
11236	TWMET_00276	TWMET_00100	26
11237	TWMET_00276	TWMET_00103	22
11238	TWMET_00276	TWMET_00113	4
11239	TWMET_00276	TWMET_00120	20
11240	TWMET_00276	TWMET_00128	32232
11241	TWMET_00276	TWMET_00131	24
11242	TWMET_00276	TWMET_00146	42
11243	TWMET_00276	TWMET_00153	2
11244	TWMET_00276	TWMET_00164	18
11245	TWMET_00276	TWMET_00174	3
11246	TWMET_00276	TWMET_00178	217
11247	TWMET_00276	TWMET_00184	22
11248	TWMET_00276	TWMET_00189	5
11249	TWMET_00276	TWMET_00193	10
11250	TWMET_00276	TWMET_00201	105
11251	TWMET_00276	TWMET_00209	3
11252	TWMET_00276	TWMET_00217	5
11253	TWMET_00276	TWMET_00219	8
11254	TWMET_00276	TWMET_00225	40
11255	TWMET_00276	TWMET_00246	104
11256	TWMET_00276	TWMET_00253	2
